Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Varicose veins,3,25,12,4,5,3,28,28
Hypothyroidism,2,22,10,6,4,1,29,30
Hyperthyroidism,3,25,16,5,5,3,28,31
Hypoglycemia,2,27,10,6,4,1,29,40
Osteoarthristis,3,20,7,5,6,2,28,20
Arthritis,2,25,11,4,5,1,30,26
(vertigo) Paroymsal  Positional Vertigo,3,22,13,5,6,3,29,20
Acne,1,26,7,4,4,1,28,40
Urinary tract infection,2,23,12,6,5,3,30,31
Psoriasis,3,26,18,4,4,2,28,33
Impetigo,2,25,10,5,5,3,30,34
Fungal infection,3,21,7,4,6,1,28,13
Allergy,2,22,14,6,5,2,30,36
GERD,3,19,11,5,4,1,29,29
Chronic cholestasis,2,23,16,6,6,2,30,36
Drug Reaction,3,21,15,4,4,1,28,29
Peptic ulcer diseae,2,27,8,5,6,2,29,31
AIDS,1,26,14,6,5,1,28,26
Diabetes ,2,24,9,5,6,3,30,36
Gastroenteritis,3,20,11,6,4,2,29,22
Bronchial Asthma,2,25,7,4,6,3,28,36
Hypertension ,3,26,17,5,4,1,29,24
Migraine,1,21,8,6,6,2,30,26
Cervical spondylosis,3,22,9,5,4,3,29,40
Paralysis (brain hemorrhage),2,19,10,4,5,1,30,26
Jaundice,3,23,16,6,6,2,29,36
Malaria,2,26,13,5,4,3,28,85
Chicken pox,1,24,8,6,5,1,29,30
Dengue,3,25,16,4,4,2,30,72
Typhoid,1,19,14,5,6,3,29,28
hepatitis A,3,24,9,6,5,2,28,22
Hepatitis B,2,19,13,4,6,3,29,41
Hepatitis C,3,23,8,5,5,2,28,30
Hepatitis D,1,24,18,4,6,1,30,26
Hepatitis E,2,22,14,6,5,3,29,28
Alcoholic hepatitis,1,26,8,4,4,1,28,24
Tuberculosis,3,24,14,5,6,3,29,31
Common Cold,1,19,12,6,4,1,28,6
Pneumonia,2,25,13,5,6,2,29,33
Dimorphic hemmorhoids(piles),1,20,10,4,5,3,30,24
Heart attack,3,24,7,5,4,2,28,24
Varicose veins,1,23,16,6,5,1,29,28
Hypothyroidism,3,26,12,5,6,3,30,26
Hyperthyroidism,2,27,17,4,4,2,28,24
Hypoglycemia,3,25,18,5,5,3,30,28
Osteoarthristis,1,24,11,6,6,2,29,34
Arthritis,2,20,16,4,5,1,28,30
(vertigo) Paroymsal  Positional Vertigo,3,19,10,5,6,3,30,34
Acne,2,22,11,6,4,1,28,30
Urinary tract infection,1,26,17,4,6,2,29,31
Psoriasis,3,25,11,5,5,3,30,36
Impetigo,2,20,15,6,4,2,29,29
Fungal infection,3,26,18,4,5,3,30,18
Allergy,2,19,8,6,6,2,28,28
GERD,3,21,14,5,4,3,30,31
Chronic cholestasis,1,22,9,6,5,2,29,33
Drug Reaction,2,27,14,5,4,1,30,34
Peptic ulcer diseae,1,25,8,6,6,2,28,36
AIDS,2,19,10,4,4,3,29,26
Diabetes ,1,23,9,5,6,2,28,33
Gastroenteritis,3,20,14,6,5,1,30,22
Bronchial Asthma,1,19,9,5,6,2,28,26
Hypertension ,3,27,16,6,5,3,29,31
Migraine,2,23,9,4,4,1,30,31
Cervical spondylosis,3,20,12,5,6,2,29,22
Paralysis (brain hemorrhage),1,24,9,4,5,1,28,52
Jaundice,3,23,18,6,6,3,30,22
Malaria,1,27,15,4,5,1,29,95
Chicken pox,3,22,11,6,4,3,30,26
Dengue,2,25,10,4,6,2,29,79
Typhoid,1,19,18,5,5,1,30,31
hepatitis A,3,25,13,6,4,3,28,36
Hepatitis B,1,23,14,5,5,2,30,34
Hepatitis C,2,22,12,4,4,1,28,30
Hepatitis D,1,19,11,5,6,3,29,24
Hepatitis E,2,21,9,4,4,1,30,43
Alcoholic hepatitis,1,23,15,6,6,2,29,26
Tuberculosis,3,27,11,5,4,3,28,37
Common Cold,2,20,12,6,5,2,29,6
Pneumonia,3,21,9,4,4,1,28,33
Dimorphic hemmorhoids(piles),2,26,14,5,5,3,30,22
Heart attack,1,19,7,6,6,2,28,31
Varicose veins,3,22,15,5,4,3,29,24
Hypothyroidism,2,27,17,4,6,2,28,31
Hyperthyroidism,3,22,11,6,4,1,30,24
Hypoglycemia,2,19,10,5,5,2,28,30
Osteoarthristis,3,25,17,4,6,1,30,34
Arthritis,2,19,12,5,5,2,28,29
(vertigo) Paroymsal  Positional Vertigo,1,21,13,4,6,1,30,34
Acne,3,22,10,5,5,3,28,36
Urinary tract infection,2,23,12,6,6,2,30,28
Psoriasis,1,20,7,5,4,1,28,33
Impetigo,2,22,15,4,6,3,30,28
Fungal infection,3,20,9,5,5,2,29,15
Allergy,2,25,10,4,6,1,28,26
GERD,1,20,18,5,5,3,29,31
Chronic cholestasis,3,27,7,6,6,1,28,28
Drug Reaction,1,23,15,5,4,3,30,24
Peptic ulcer diseae,3,19,7,4,5,1,29,34
AIDS,1,20,9,5,6,3,28,28
Diabetes ,3,22,12,6,4,2,29,31
Gastroenteritis,2,27,16,5,5,3,28,31
Bronchial Asthma,3,21,10,6,4,1,30,31
Hypertension ,2,23,14,4,5,3,28,33
Migraine,1,21,13,5,4,2,29,26
Cervical spondylosis,2,25,9,4,6,3,28,43
Paralysis (brain hemorrhage),1,27,17,5,5,1,29,26
Jaundice,3,21,13,6,4,2,30,29
Malaria,2,19,9,4,5,3,28,55
Chicken pox,3,27,8,5,6,2,30,29
Dengue,1,21,7,6,5,3,29,95
Typhoid,2,27,12,5,6,1,30,22
hepatitis A,1,19,15,4,5,3,29,24
Hepatitis B,2,25,7,6,6,2,30,52
Hepatitis C,3,27,15,4,5,3,28,22
Hepatitis D,1,19,12,6,6,2,30,24
Hepatitis E,2,27,15,4,5,1,28,31
Alcoholic hepatitis,1,25,17,6,4,2,29,24
Tuberculosis,2,23,18,5,6,3,30,43
Common Cold,1,25,16,6,5,1,29,7
Pneumonia,2,19,9,4,6,2,30,36
Dimorphic hemmorhoids(piles),1,21,10,6,5,3,28,31
Heart attack,3,24,14,5,4,1,30,22
Varicose veins,2,25,16,6,5,2,29,48
Hypothyroidism,1,27,14,5,4,3,28,20
Hyperthyroidism,3,21,10,4,6,2,29,33
Hypoglycemia,2,22,8,6,4,1,30,26
Osteoarthristis,1,21,16,5,5,3,28,26
Arthritis,2,27,10,4,4,1,30,36
(vertigo) Paroymsal  Positional Vertigo,1,22,14,6,5,2,28,31
Acne,2,23,17,5,6,3,30,26
Urinary tract infection,3,26,8,4,4,2,29,43
Psoriasis,1,20,10,5,6,3,28,22
Impetigo,3,22,14,4,4,1,30,37
Fungal infection,1,25,10,6,6,3,28,13
Allergy,2,24,15,5,4,2,30,37
GERD,1,23,8,4,5,3,28,30
Chronic cholestasis,2,20,12,6,4,1,29,41
Drug Reaction,3,22,9,5,5,2,30,33
Peptic ulcer diseae,1,21,12,6,4,1,28,37
AIDS,3,22,13,4,6,3,29,33
Diabetes ,1,19,11,5,4,2,28,31
Gastroenteritis,2,23,7,6,6,3,29,30
Bronchial Asthma,3,25,15,5,4,2,28,28
Hypertension ,2,23,17,6,6,1,30,30
Migraine,1,24,11,4,4,3,28,28
Cervical spondylosis,3,25,10,5,5,2,30,29
Paralysis (brain hemorrhage),1,19,16,6,4,1,28,34
Jaundice,3,25,12,5,6,2,30,30
Malaria,1,27,13,4,4,1,29,71
Chicken pox,3,26,16,6,5,2,28,44
Dengue,1,22,17,4,4,3,29,86
Typhoid,2,27,12,6,6,2,30,36
hepatitis A,3,20,14,4,5,1,29,34
Hepatitis B,1,22,7,5,4,3,28,33
Hepatitis C,2,27,9,4,5,1,30,26
Hepatitis D,3,21,12,5,4,3,29,26
Hepatitis E,1,26,8,4,6,2,28,28
Alcoholic hepatitis,2,20,10,6,4,3,30,28
Tuberculosis,3,25,13,4,6,1,29,33
Common Cold,2,23,17,5,4,3,28,5
Pneumonia,1,19,8,4,5,1,29,36
Dimorphic hemmorhoids(piles),3,24,10,5,4,3,30,34
Heart attack,1,25,12,4,5,2,29,28
Varicose veins,2,20,11,6,4,3,30,26
Hypothyroidism,3,24,16,4,5,1,29,43
Hyperthyroidism,1,20,10,5,4,2,28,24
Hypoglycemia,2,21,15,4,5,3,30,43
Osteoarthristis,1,27,10,6,4,1,29,24
Arthritis,2,22,14,4,6,2,30,31
(vertigo) Paroymsal  Positional Vertigo,1,19,7,5,4,1,28,33
Acne,3,26,9,4,5,3,30,26
Urinary tract infection,2,27,7,5,4,2,29,30
Psoriasis,1,19,17,6,5,1,28,29
Impetigo,2,22,7,5,6,3,29,43
Fungal infection,1,26,12,4,4,1,28,11
Allergy,3,21,15,5,6,3,30,31
GERD,2,27,10,6,4,2,29,40
Chronic cholestasis,1,19,14,5,5,3,30,31
Drug Reaction,2,20,18,6,4,2,29,40
Peptic ulcer diseae,1,23,7,4,5,3,28,22
AIDS,2,27,13,6,6,1,29,43
Diabetes ,3,25,14,5,4,3,30,29
Gastroenteritis,2,26,7,6,6,1,29,26
Bronchial Asthma,1,23,9,4,5,3,30,40
Hypertension ,2,19,15,5,4,2,29,26
Migraine,1,23,17,4,6,1,28,33
Cervical spondylosis,3,20,13,5,5,2,29,22
Paralysis (brain hemorrhage),2,21,18,6,4,1,30,40
Jaundice,1,20,12,4,5,3,28,24
Malaria,3,26,17,6,4,1,30,71
Chicken pox,2,21,11,5,6,3,29,28
Dengue,1,27,7,4,4,2,28,95
Typhoid,3,22,16,6,5,1,29,31
hepatitis A,2,20,8,4,4,2,30,30
Hepatitis B,3,19,9,5,6,3,29,26
Hepatitis C,1,25,7,4,4,2,30,37
Hepatitis D,2,20,10,6,5,1,29,28
Hepatitis E,1,25,16,5,4,3,30,26
Alcoholic hepatitis,2,26,15,6,6,2,29,36
Tuberculosis,3,23,11,5,4,1,28,22
Common Cold,2,20,10,6,6,3,29,10
Pneumonia,1,24,11,4,4,2,28,22
Dimorphic hemmorhoids(piles),2,20,7,6,5,1,30,26
Heart attack,3,21,14,5,4,2,28,36
Varicose veins,1,27,18,4,5,3,30,31
Hypothyroidism,2,25,10,5,4,2,29,31
Hyperthyroidism,3,27,18,6,6,3,30,40
Hypoglycemia,2,26,9,5,5,2,29,22
Osteoarthristis,1,27,7,4,6,1,30,48
Arthritis,2,21,15,5,4,3,28,24
(vertigo) Paroymsal  Positional Vertigo,1,24,13,4,5,1,30,36
Acne,2,20,7,6,4,3,29,28
Urinary tract infection,1,26,14,5,6,1,28,44
Psoriasis,3,21,11,4,4,3,30,22
Impetigo,1,27,12,5,6,2,28,28
Fungal infection,2,23,11,6,5,3,29,16
Allergy,3,25,9,4,4,2,28,31
GERD,1,20,15,5,6,3,29,24
Chronic cholestasis,2,22,14,4,5,2,28,31
Drug Reaction,1,27,15,5,4,1,29,26
Peptic ulcer diseae,2,25,18,6,5,3,28,34
AIDS,1,27,15,5,6,1,30,26
Diabetes ,3,21,13,6,5,2,29,28
Gastroenteritis,1,26,12,4,6,1,30,24
Bronchial Asthma,2,27,16,6,5,2,29,40
Hypertension ,1,24,15,5,4,3,28,26
Migraine,2,22,14,4,6,2,29,33
Cervical spondylosis,3,26,17,5,4,1,28,31
Paralysis (brain hemorrhage),1,21,14,4,6,2,29,24
Jaundice,3,20,9,6,4,3,28,37
Malaria,2,26,13,5,5,2,29,84
Chicken pox,1,19,11,6,6,1,30,34
Dengue,3,22,13,4,5,2,28,60
Typhoid,2,20,10,6,6,1,29,43
hepatitis A,3,22,11,4,5,3,30,26
Hepatitis B,2,23,12,6,4,2,28,36
Hepatitis C,3,20,14,5,5,1,29,31
Hepatitis D,2,22,12,6,4,3,28,28
Hepatitis E,3,24,9,5,6,2,29,40
Alcoholic hepatitis,1,25,12,4,4,3,30,26
Tuberculosis,2,21,18,6,5,2,28,26
Common Cold,3,27,7,5,6,3,30,6
Pneumonia,2,24,11,4,5,2,28,29
Dimorphic hemmorhoids(piles),1,26,8,5,4,3,29,30
Heart attack,3,22,12,4,6,1,30,34
Varicose veins,2,27,18,5,4,2,29,36
Hypothyroidism,3,21,13,6,5,1,28,34
Hyperthyroidism,2,27,16,4,6,2,29,30
Hypoglycemia,1,21,15,6,5,3,30,34
Osteoarthristis,2,20,9,4,6,2,29,24
Arthritis,1,26,13,5,4,3,28,40
(vertigo) Paroymsal  Positional Vertigo,2,19,7,4,5,2,30,31
Acne,1,25,18,5,4,1,29,24
Urinary tract infection,2,23,9,6,5,3,28,37
Psoriasis,3,26,15,5,6,2,30,24
Impetigo,2,21,8,4,5,1,28,43
Fungal infection,3,23,9,6,4,2,30,11
Allergy,1,22,14,5,5,1,28,29
GERD,3,23,12,4,4,2,30,40
Chronic cholestasis,1,26,9,6,6,1,29,24
Drug Reaction,3,20,12,5,5,2,30,33
Peptic ulcer diseae,2,21,17,4,4,1,28,31
AIDS,1,23,18,6,6,2,30,33
Diabetes ,2,19,14,5,5,1,28,24
Gastroenteritis,1,21,11,6,6,3,29,31
Bronchial Asthma,2,23,7,4,4,2,30,30
Hypertension ,3,25,15,6,6,1,28,41
Migraine,2,26,13,5,4,3,29,22
Cervical spondylosis,3,21,11,6,5,2,30,28
Paralysis (brain hemorrhage),1,19,18,5,4,3,29,28
Jaundice,2,27,10,4,5,1,28,40
Malaria,1,25,17,5,4,3,29,60
Chicken pox,3,19,8,6,5,1,30,33
Dengue,2,24,9,5,6,3,29,55
Typhoid,1,25,13,4,4,1,30,37
hepatitis A,2,21,11,6,5,2,28,36
Hepatitis B,1,19,17,4,4,3,30,37
Hepatitis C,2,23,9,5,6,1,29,26
Hepatitis D,3,21,8,6,5,2,30,37
Hepatitis E,1,26,12,4,4,3,29,28
Alcoholic hepatitis,2,20,17,5,5,2,28,34
Tuberculosis,3,23,15,6,4,1,29,20
Common Cold,2,22,18,4,5,3,30,9
Pneumonia,1,19,11,6,4,1,29,29
Dimorphic hemmorhoids(piles),3,27,14,5,5,3,30,26
Heart attack,1,21,11,4,6,1,28,31
Varicose veins,2,23,15,5,5,3,30,26
Hypothyroidism,1,19,9,6,6,2,28,33
Hyperthyroidism,3,27,7,4,5,3,29,24
Hypoglycemia,1,25,10,6,6,1,30,40
Osteoarthristis,3,20,18,4,5,3,28,24
Arthritis,1,25,10,5,4,1,30,28
(vertigo) Paroymsal  Positional Vertigo,2,19,14,4,6,2,28,26
Acne,1,23,7,6,4,1,30,22
Urinary tract infection,2,20,16,4,6,3,29,40
Psoriasis,3,22,12,6,4,1,28,24
Impetigo,2,20,16,5,6,3,29,28
Gout,1,19,18,4,4,2,30,31
Gout,3,21,7,5,5,1,29,28
Gout,1,27,11,6,6,2,28,31
Gout,2,21,9,5,5,3,29,36
Gout,1,27,18,4,6,1,28,26
Gout,3,26,12,5,4,2,29,24
Gout,2,19,9,6,6,1,30,31
Gout,1,24,13,4,5,3,28,33
Gout,3,20,11,6,4,1,29,29
Gout,1,23,9,5,5,2,30,28
Leukemia,2,21,17,4,6,3,28,28
Leukemia,3,23,11,5,4,1,29,31
Leukemia,2,22,7,4,5,3,28,44
Leukemia,1,26,11,5,6,1,29,24
Leukemia,3,22,17,6,5,2,30,37
Leukemia,1,24,12,4,4,1,29,28
Leukemia,3,20,9,5,5,2,30,29
Leukemia,2,24,15,4,4,1,28,22
Leukemia,3,26,17,5,6,3,29,34
Leukemia,2,20,8,4,4,2,30,26
Stroke,1,24,16,6,6,3,28,28
Stroke,2,19,15,5,5,2,30,34
Stroke,1,26,7,6,6,1,28,30
Stroke,2,19,14,5,4,3,30,31
Stroke,3,27,11,4,5,2,29,36
Stroke,1,24,18,6,6,3,28,29
Stroke,3,20,7,5,5,1,29,36
Stroke,2,27,17,6,6,3,30,29
Stroke,3,20,11,5,5,2,29,34
Stroke,2,23,16,6,4,1,28,29
Alzheimer's Disease,3,20,14,4,6,2,30,34
Alzheimer's Disease,2,25,13,6,4,1,29,29
Alzheimer's Disease,1,27,8,4,5,3,30,20
Alzheimer's Disease,2,23,10,5,4,2,29,26
Alzheimer's Disease,1,27,11,6,6,3,28,31
Alzheimer's Disease,3,24,17,5,4,1,30,36
Alzheimer's Disease,1,26,13,6,5,3,28,34
Alzheimer's Disease,2,21,12,4,6,2,30,24
Alzheimer's Disease,3,25,13,5,5,3,28,43
Alzheimer's Disease,1,19,11,6,6,1,29,24
COVID-19,3,24,12,4,5,3,30,41
COVID-19,1,21,14,5,6,1,28,30
COVID-19,3,20,12,4,4,3,30,24
COVID-19,1,21,8,5,5,2,29,22
COVID-19,3,23,13,6,6,1,28,36
COVID-19,2,27,18,5,4,2,30,26
COVID-19,1,26,13,4,5,3,28,26
COVID-19,3,27,17,6,6,2,30,36
COVID-19,1,23,14,4,5,3,29,31
COVID-19,3,26,10,6,4,2,30,26
Celiac Disease,1,27,15,4,6,3,28,24
Celiac Disease,3,25,11,5,4,1,29,22
Celiac Disease,1,27,16,6,5,2,30,24
Celiac Disease,2,20,11,4,4,3,29,43
Celiac Disease,1,26,9,6,5,1,30,29
Celiac Disease,3,25,12,5,4,2,29,28
Celiac Disease,1,27,17,6,5,1,30,31
Celiac Disease,2,26,14,4,4,2,29,43
Celiac Disease,1,22,16,6,5,3,28,29
Celiac Disease,2,25,17,5,4,2,30,28
Gastritis,1,21,18,4,6,3,29,41
Gastritis,3,25,13,5,5,2,30,22
Gastritis,2,27,16,6,4,3,29,41
Gastritis,1,22,11,5,6,2,28,22
Gastritis,3,20,7,6,4,1,30,29
Gastritis,1,26,16,5,5,3,29,24
Gastritis,2,25,9,6,6,2,30,33
Gastritis,1,27,7,5,5,3,29,26
Gastritis,2,23,11,6,6,2,30,48
Gastritis,3,20,8,4,4,1,28,24
Anemia,2,22,18,6,6,3,30,36
Anemia,1,20,7,4,5,1,29,29
Anemia,3,21,10,6,4,3,30,28
Anemia,2,27,14,5,6,1,28,37
Anemia,1,23,9,4,4,2,30,24
Anemia,3,25,8,5,5,1,29,33
Anemia,1,23,16,6,6,3,28,24
Anemia,3,24,12,4,4,1,30,43
Anemia,1,21,16,5,5,2,28,22
Anemia,2,19,9,6,4,3,29,31
Pancreatitis,3,25,10,4,6,1,28,33
Pancreatitis,2,27,13,5,5,3,30,34
Pancreatitis,3,20,12,4,6,2,28,20
Pancreatitis,2,27,14,5,5,1,29,37
Pancreatitis,3,19,13,4,6,3,28,28
Pancreatitis,1,24,18,6,5,1,30,34
Pancreatitis,2,25,15,5,4,3,28,22
Pancreatitis,3,27,10,6,5,1,29,34
Pancreatitis,2,24,12,4,4,3,30,33
Pancreatitis,3,23,16,6,6,2,28,31
Parkinson's Disease,2,24,11,5,4,3,30,24
Parkinson's Disease,1,25,12,4,6,1,28,26
Parkinson's Disease,2,19,8,5,5,2,30,43
Parkinson's Disease,3,24,14,6,6,1,29,29
Parkinson's Disease,1,22,7,5,4,2,28,26
Parkinson's Disease,3,19,16,6,5,1,29,26
Parkinson's Disease,1,23,15,4,6,2,30,28
Parkinson's Disease,3,25,18,6,4,1,28,30
Parkinson's Disease,1,21,9,5,6,2,30,28
Parkinson's Disease,3,25,18,4,4,1,28,22
Appendicitis,2,23,10,5,5,3,30,37
Appendicitis,1,27,17,6,4,1,28,24
Appendicitis,3,25,11,5,6,2,30,30
Appendicitis,2,19,8,4,5,1,29,34
Appendicitis,1,24,13,6,4,3,30,22
Appendicitis,3,23,12,4,6,1,29,43
Appendicitis,1,22,8,5,5,3,28,24
Appendicitis,3,20,15,6,4,1,29,31
Appendicitis,1,27,14,4,5,2,30,22
Appendicitis,2,25,16,5,4,1,28,41
Cancer,3,20,10,6,5,3,29,33
Cancer,1,27,14,4,4,1,30,24
Cancer,3,23,17,6,6,3,29,33
Cancer,2,27,14,4,4,2,30,24
Cancer,3,22,9,5,6,3,28,29
Cancer,2,27,15,4,5,1,29,20
Cancer,1,19,14,6,4,2,28,43
Cancer,2,24,13,5,6,1,30,24
Cancer,3,27,8,4,5,2,28,26
Cancer,2,22,18,5,6,3,30,36
Lymphoma,3,24,15,6,5,1,29,31
Lymphoma,1,22,14,5,6,3,28,40
Lymphoma,2,23,17,4,5,1,30,26
Lymphoma,3,19,14,5,6,2,29,34
Lymphoma,1,25,10,4,5,1,28,28
Lymphoma,3,21,16,6,6,2,29,28
Lymphoma,2,26,15,4,5,3,28,26
Lymphoma,1,25,16,6,6,2,30,24
Lymphoma,2,26,15,4,4,3,29,33
Lymphoma,1,20,10,6,5,2,28,22
Lupus,2,22,8,4,6,3,29,41
Lupus,1,24,16,6,4,2,30,22
Lupus,2,23,11,5,5,3,28,24
Lupus,3,27,18,6,4,1,30,28
Lupus,1,25,17,4,6,2,28,30
Lupus,3,26,9,5,4,3,30,28
Lupus,2,25,13,6,5,1,28,36
Lupus,3,22,9,4,4,3,30,29
Lupus,1,19,7,5,6,1,29,43
Lupus,3,26,13,6,5,3,30,26
Melanoma,1,22,11,5,4,1,28,37
Melanoma,2,21,16,6,6,3,29,26
Melanoma,1,19,13,4,5,1,28,28
Melanoma,2,26,15,6,6,2,29,33
Melanoma,1,25,16,4,4,3,28,24
Melanoma,3,20,18,6,5,2,30,36
Melanoma,2,27,13,5,4,1,28,31
Melanoma,1,23,16,4,5,3,29,30
Melanoma,3,21,7,6,6,2,28,24
Melanoma,1,26,10,5,4,1,29,36
Diabetes,2,19,16,6,6,2,28,31
Diabetes,3,21,10,4,5,3,29,26
Diabetes,1,22,7,6,4,1,30,48
Diabetes,3,23,11,4,5,3,28,20
Diabetes,2,19,10,5,6,1,30,33
Diabetes,1,21,15,6,5,2,29,31
Diabetes,3,27,14,4,4,3,28,26
Diabetes,2,19,11,6,6,1,30,31
Diabetes,3,22,17,4,4,2,29,33
Diabetes,2,23,18,6,6,3,28,41
Asthma,1,26,7,4,5,2,29,24
Asthma,2,27,9,6,6,3,30,28
Asthma,3,26,10,4,4,1,28,24
Asthma,1,21,13,5,6,3,30,36
Asthma,2,19,17,6,4,1,28,24
Asthma,1,27,10,4,6,3,29,37
Asthma,2,22,15,6,5,2,28,24
Asthma,3,27,9,5,6,1,30,28
Asthma,2,23,12,4,5,3,29,36
Asthma,3,19,15,6,4,1,30,26
Epilepsy,1,26,8,4,6,2,29,34
Epilepsy,2,19,12,6,5,1,30,33
Epilepsy,1,26,14,4,4,2,29,28
Epilepsy,3,20,13,6,6,3,28,30
Epilepsy,2,19,14,5,5,1,30,28
Epilepsy,1,22,9,6,6,2,28,36
Epilepsy,3,21,16,5,4,3,29,31
Epilepsy,1,22,12,6,6,2,28,24
Epilepsy,3,21,10,5,5,3,29,48
Epilepsy,1,20,15,6,4,2,30,22
Heart Disease,3,26,14,5,6,1,29,24
Heart Disease,2,23,10,6,4,2,28,26
Heart Disease,3,20,14,4,6,1,30,24
Heart Disease,2,21,10,6,4,3,29,31
Heart Disease,1,22,15,4,6,1,28,33
Heart Disease,3,26,16,5,4,3,29,28
Heart Disease,2,21,13,6,6,2,28,30
Heart Disease,1,22,10,4,4,3,30,31
Heart Disease,3,24,9,6,5,1,29,36
Heart Disease,2,27,15,5,4,2,28,24
Kidney Stones,3,19,18,4,5,1,29,26
Kidney Stones,1,21,7,5,6,2,28,40
Kidney Stones,2,19,9,6,5,1,29,31
Kidney Stones,3,24,8,4,4,3,28,40
Kidney Stones,2,23,10,5,6,1,29,31
Kidney Stones,3,25,14,4,5,3,30,40
Kidney Stones,2,19,16,5,6,1,29,26
Kidney Stones,1,20,7,6,4,2,28,28
Kidney Stones,2,21,15,4,6,3,30,24
Kidney Stones,3,19,7,5,4,1,29,41
Chronic Obstructive Pulmonary Disease,1,24,16,6,5,2,28,22
Chronic Obstructive Pulmonary Disease,2,25,8,4,6,1,29,34
Chronic Obstructive Pulmonary Disease,1,23,11,6,4,3,28,20
Chronic Obstructive Pulmonary Disease,3,21,15,5,5,2,29,37
Chronic Obstructive Pulmonary Disease,1,24,14,4,6,3,28,20
Chronic Obstructive Pulmonary Disease,3,25,9,6,5,2,29,26
Chronic Obstructive Pulmonary Disease,2,27,7,4,6,3,30,43
Chronic Obstructive Pulmonary Disease,3,24,12,6,4,2,28,26
Chronic Obstructive Pulmonary Disease,2,23,15,5,6,1,30,36
Chronic Obstructive Pulmonary Disease,1,19,13,6,4,2,29,24
Influenza,3,25,11,4,5,1,30,43
Influenza,1,23,13,5,6,2,29,29
Influenza,2,19,9,4,5,3,30,22
Influenza,1,23,8,5,4,1,28,34
Influenza,3,21,12,6,5,3,30,40
Influenza,1,19,17,5,4,1,29,26
Influenza,3,22,10,4,5,2,28,31
Influenza,2,26,9,5,4,3,30,40
Influenza,1,25,11,4,6,1,28,28
Influenza,3,26,15,5,4,2,29,31
Multiple Sclerosis,1,23,13,4,5,1,30,33
Multiple Sclerosis,3,20,18,5,4,2,29,41
Multiple Sclerosis,1,26,16,6,5,1,28,20
Multiple Sclerosis,3,23,12,4,6,2,29,37
Multiple Sclerosis,2,26,17,5,4,1,30,30
Multiple Sclerosis,1,24,16,6,6,3,29,31
Multiple Sclerosis,2,20,18,4,5,2,30,26
Multiple Sclerosis,1,22,9,6,4,3,29,34
Multiple Sclerosis,2,24,11,5,5,1,28,24
Multiple Sclerosis,3,20,12,4,6,3,30,40
Peptic Ulcer,2,27,14,5,5,1,28,24
Peptic Ulcer,3,19,8,6,4,3,29,30
Peptic Ulcer,2,26,17,4,5,1,28,34
Peptic Ulcer,3,24,18,5,4,2,29,22
Peptic Ulcer,1,27,9,6,5,3,30,36
Peptic Ulcer,3,22,12,4,4,1,29,31
Peptic Ulcer,2,23,14,5,6,2,30,30
Peptic Ulcer,3,24,10,4,4,1,28,41
Peptic Ulcer,1,19,9,5,6,3,29,33
Peptic Ulcer,2,24,7,6,4,1,28,31
Hypertension,1,20,14,5,6,2,30,40
Hypertension,2,24,18,4,4,1,28,22
Hypertension,1,25,7,5,5,3,30,48
Hypertension,2,22,11,6,6,2,28,24
Hypertension,3,19,17,4,5,1,29,34
Hypertension,2,24,12,5,4,2,28,30
Hypertension,3,23,16,6,6,1,30,26
Hypertension,2,19,12,4,5,3,29,22
Hypertension,1,26,17,6,4,2,30,48
Hypertension,2,24,18,5,5,3,28,26
Irritable Bowel Syndrome,1,27,7,4,6,2,29,43
Irritable Bowel Syndrome,2,19,8,5,4,1,30,24
Irritable Bowel Syndrome,1,23,18,6,5,2,29,37
Irritable Bowel Syndrome,3,21,7,4,6,3,28,24
Irritable Bowel Syndrome,1,23,12,6,4,2,30,30
Irritable Bowel Syndrome,3,24,10,5,6,3,29,31
Irritable Bowel Syndrome,1,23,12,6,4,1,28,33
Irritable Bowel Syndrome,3,27,14,5,5,3,29,29
Irritable Bowel Syndrome,1,20,10,4,4,1,30,20
Irritable Bowel Syndrome,3,22,14,6,6,3,28,26
HIV/AIDS,2,21,16,5,5,1,29,31
HIV/AIDS,1,24,10,6,4,3,28,33
HIV/AIDS,2,26,11,5,5,2,29,22
HIV/AIDS,3,27,8,4,4,1,30,52
HIV/AIDS,1,21,11,6,6,3,29,24
HIV/AIDS,3,20,15,5,5,2,30,26
HIV/AIDS,1,25,14,6,4,1,29,30
HIV/AIDS,2,24,15,5,5,3,28,29
HIV/AIDS,1,25,7,6,4,1,29,36
HIV/AIDS,2,23,9,4,5,2,28,29
Bronchitis,3,22,13,5,4,1,30,36
Bronchitis,2,23,8,4,5,3,28,29
Bronchitis,1,22,9,6,6,2,29,30
Bronchitis,3,21,16,5,4,3,28,34
Bronchitis,2,19,14,4,6,2,29,36
Bronchitis,3,22,18,6,4,1,30,22
Bronchitis,2,19,8,4,5,3,28,36
Bronchitis,3,24,14,5,4,1,29,24
Bronchitis,1,22,10,4,6,2,30,34
Bronchitis,3,19,11,6,4,1,29,36
Ulcerative Colitis,2,22,9,5,6,2,28,28
Ulcerative Colitis,3,24,15,6,4,1,29,36
Ulcerative Colitis,1,20,12,4,5,3,30,26
Ulcerative Colitis,2,22,8,6,6,2,28,31
